title,price,color,timestamp,url,buitenlaag,material,newarrival
Padded triangelbikinitop,"€ 14,99",Zwart,1679517455,https://www2.hm.com/nl_nl/productpage.1048343006.html,"Voeringen:Polyester 88%, Elastaan 12%
Buitenlaag:Polyester 96%, Elastaan 4%",No material,No New Arrival
Set van 3 toilettassen,"€ 19,99",Zwart/dusty roze,1679517498,https://www2.hm.com/nl_nl/productpage.1134581002.html,"Buitenlaag:Polyester 100%
Voeringen:Polyester 100%",No material,No New Arrival
Geribde flared broek,"€ 24,99",Zwart,1679517545,https://www2.hm.com/nl_nl/productpage.1101615001.html,"Viscose 76%, Polyester 18%, Polyamide 6%",No material,No New Arrival
Sjaal van kasjmiermix,"€ 69,99",Beige,1679517590,https://www2.hm.com/nl_nl/productpage.1076225002.html,"Wol 50%, Kasjmier 50%","Materiaal: Wol, Kasjmier",Premium Selection
Pantalon,"€ 32,99",Zwart,1679517635,https://www2.hm.com/nl_nl/productpage.1115273002.html,"Buitenlaag:Polyester 100%
Voering zak:Polyester 100%",No material,No New Arrival
"Sculpt Good Waist
Good American","€ 63,00",Black,1679517680,https://www2.hm.com/nl_nl/productpage.1163343001.html,"Polyamide 62%, Elastaan 38%
Voeringen:Polyester 95%, Elastaan 5%",No material,No New Arrival
Satijnen negligé,"€ 15,99",Turkoois,1679517727,https://www2.hm.com/nl_nl/productpage.0954253012.html,"Buitenlaag:Polyester 100%
Kant:Polyamide 89%, Elastaan 11%",Materiaal: Satijn,No New Arrival
Culotte,"€ 29,99",Navy blue,1679517770,https://www2.hm.com/nl_nl/productpage.1048231008.html,"Voering zak:Polyester 100%
Buitenlaag:Polyester 100%",No material,No New Arrival
"Classic Platform Clog W
Crocs","€ 59,99",White,1679517817,https://www2.hm.com/nl_nl/productpage.1088160002.html,Grootste deel:Ethyleenvinylacetaat 100%,No material,No New Arrival
Waterafstotende zip-off wandelbroek,"€ 74,99",Steenrood,1679517862,https://www2.hm.com/nl_nl/productpage.1123787002.html,"Voering zak:Polyester 81%, Katoen 19%
Buitenlaag:Polyamide 90%, Elastaan 10%
Onderste deel:Polyester 65%, Katoen 34%, Elastaan 1%",No material,New Arrival
One-shoulderjurk van glitterend velours,"€ 34,99",Zwart/glitters,1679517907,https://www2.hm.com/nl_nl/productpage.1125095001.html,"Buitenlaag:Polyester 92%, Elastaan 8%
Voeringen:Polyester 100%",Materiaal: Velours,No New Arrival
Pyjamajasje en -broek,"€ 34,99",Lichtblauw/gestreept,1679517952,https://www2.hm.com/nl_nl/productpage.1134755001.html,Katoen 100%,No material,No New Arrival
MAMA Overslagjurk,"€ 39,99",Donkergrijs gemêleerd,1679517995,https://www2.hm.com/nl_nl/productpage.1097130002.html,"Polyester 52%, Acryl 41%, Wol 4%, Elastaan 3%",No material,No New Arrival
"GATHERED-SLEEVE MINI SHIRT DRESS
COS","€ 79,00",BRIGHT PINK,1679518040,https://www2.hm.com/nl_nl/productpage.1162342003.html,Katoen 100%,Materiaal: Katoen,New Arrival
"Off-shoulder top
ARKET","€ 59,00",Zwart,1679518083,https://www2.hm.com/nl_nl/productpage.1143528001.html,"Viscose 96%, Elastaan 4%",Materiaal: Tricot,No New Arrival
Suède espadrilleslippers,"€ 59,99",Donkerbeige,1679518128,https://www2.hm.com/nl_nl/productpage.1065442002.html,"Binnenzool:Suède 100%
Bovenkant:Suède 100%
Voeringen:Katoen 95%, Elastaan 5%
Buitenzool:Thermoplastisch rubber 100%",Materiaal: Suède,No New Arrival
Geribde henleytop,"€ 15,99",Zwart,1679518172,https://www2.hm.com/nl_nl/productpage.1000128001.html,"Katoen 95%, Elastaan 5%","Materiaal: Katoen, Tricot",No New Arrival
"Oorbellen met strass-steentjes in regenboogkleuren
& Other Stories","€ 39,00",Rood/roze/transparant,1679518216,https://www2.hm.com/nl_nl/productpage.0671889004.html,"Buitenlaag:Glas 45%, Metaal 40%, Plastic 15%",No material,No New Arrival
Oversized top met print,"€ 14,99",Wit/Minnie Mouse,1679518271,https://www2.hm.com/nl_nl/productpage.0762558223.html,"Katoen 97%, Andere vezels 3%",Materiaal: Tricot,No New Arrival
Satijnen overslagjurk,"€ 25,99",Zwart,1679518314,https://www2.hm.com/nl_nl/productpage.1088102002.html,Viscose 100%,Materiaal: Satijn,No New Arrival
Massageborstel voor hoofdhuid,"€ 7,99",Zwart,1679518357,https://www2.hm.com/nl_nl/productpage.1036440001.html,"Plastic 60%, Silicone 40%",No material,No New Arrival
MAMA Before & After Tweedelige set,"€ 49,99",Zwart,1679518401,https://www2.hm.com/nl_nl/productpage.1115891001.html,Viscose 100%,No material,New Arrival
Round earrings,"€ 6,99",Goudkleurig,1679518448,https://www2.hm.com/nl_nl/productpage.1171464001.html,Staal 100%,No material,New Arrival
Set van 7 tricot slips - Hipster,"€ 29,99",Zwart,1679518491,https://www2.hm.com/nl_nl/productpage.1134436001.html,"Buitenlaag:Katoen 95%, Elastaan 5%
Voering kruis:Katoen 100%",Materiaal: Tricot,No New Arrival
Geribde off-the-shouldertop,"€ 14,99",Zwart,1679518533,https://www2.hm.com/nl_nl/productpage.1116657001.html,"Polyester 93%, Elastaan 7%",No material,No New Arrival
"Mouwloze gebreide crop top
& Other Stories","€ 49,00",Zwart,1679518577,https://www2.hm.com/nl_nl/productpage.1101367002.html,Buitenlaag:Viscose 100%,No material,No New Arrival
Haarklem,"€ 6,99",Poederroze,1679518624,https://www2.hm.com/nl_nl/productpage.1145229003.html,"Acrylonitril-Butadieen-Styreen 98%, Staal 2%",No material,No New Arrival
"Combat Jeans Organic Cotton
The Ragged Priest","€ 80,00",Mid Blue,1679518669,https://www2.hm.com/nl_nl/productpage.1145465001.html,Katoen 100%,No material,No New Arrival
Oversized denim jack,"€ 49,99",Denimblauw,1679518718,https://www2.hm.com/nl_nl/productpage.1061301002.html,Katoen 100%,"Materiaal: Katoen, Denim",No New Arrival
Gebreide short,"€ 9,99",Licht groenbeige,1679518766,https://www2.hm.com/nl_nl/productpage.1073207001.html,"Viscose 50%, Polyester 50%",No material,No New Arrival
Bermudashort - High waist,"€ 25,99",Denimblauw,1679518812,https://www2.hm.com/nl_nl/productpage.0949410006.html,Katoen 100%,"Materiaal: Katoen, Denim",No New Arrival
MAMA Slim Straight High Ankle Jeans,"€ 39,99",Denimblauw,1679518857,https://www2.hm.com/nl_nl/productpage.1103844001.html,"Taille:Katoen 95%, Elastaan 5%
Buitenlaag:Katoen 84%, Polyester 15%, Elastaan 1%",Materiaal: Denim,No New Arrival
Legging - High waist,"€ 25,99",Donkerbruin,1679518901,https://www2.hm.com/nl_nl/productpage.1100639004.html,"Coating:Polyurethaan 100%
Buitenlaag:Polyester 100%",No material,No New Arrival
Oversized overhemdjurk,"€ 29,99",Lichtbeige/gestreept,1679518948,https://www2.hm.com/nl_nl/productpage.1005002008.html,Polyester 100%,No material,No New Arrival
Loose Straight Jeans,"€ 49,99",Zwart,1679518991,https://www2.hm.com/nl_nl/productpage.1056416001.html,Katoen 100%,"Materiaal: Katoen, Denim",No New Arrival
Nauwsluitende denim jurk,"€ 34,99",Licht denimblauw,1679519060,https://www2.hm.com/nl_nl/productpage.1094723001.html,"Katoen 99%, Elastaan 1%","Materiaal: Katoen, Denim",No New Arrival
DryMove™ Sporttop met sport-bh,"€ 19,99",Zwart,1679519104,https://www2.hm.com/nl_nl/productpage.1089883002.html,"Polyester 79%, Elastaan 21%",No material,No New Arrival
"Volumineuze wollen jas met ceintuur
& Other Stories","€ 229,00",Zwart,1679519150,https://www2.hm.com/nl_nl/productpage.1083959001.html,"Voeringen:Polyester 55%, Viscose 45%
Buitenlaag:Wol 100%",Materiaal: Wol,Wool
Oversized sweater,"€ 19,99",Roze,1679519201,https://www2.hm.com/nl_nl/productpage.0994088014.html,"Buitenlaag:Katoen 60%, Polyester 40%
Boord:Katoen 57%, Polyester 38%, Elastaan 5%",Materiaal: French Terry,No New Arrival
Wide Low Waist Jeans,"€ 29,99",Licht denimblauw,1679519247,https://www2.hm.com/nl_nl/productpage.1026638007.html,Katoen 100%,"Materiaal: Katoen, Denim",No New Arrival
"BOXY-FIT CURVED-HEM T-SHIRT
COS","€ 35,00",WHITE,1679519292,https://www2.hm.com/nl_nl/productpage.1134062001.html,Katoen 100%,Materiaal: Katoen,CottonNew Arrival
MAMA Blouse met strikceintuur,"€ 19,99",Wit/bloemen,1679519336,https://www2.hm.com/nl_nl/productpage.1115977006.html,Viscose 100%,No material,No New Arrival
Tricot top met lange mouwen,"€ 9,99",Zwart,1679519382,https://www2.hm.com/nl_nl/productpage.0768931002.html,"Katoen 95%, Elastaan 5%",Materiaal: Tricot,No New Arrival
Rechte utilitybroek,"€ 30,99",Lichtbeige,1679519425,https://www2.hm.com/nl_nl/productpage.1127773002.html,"Katoen 69%, Viscose 31%",No material,No New Arrival
Fijngebreide trui,"€ 29,99",Roomwit,1679519473,https://www2.hm.com/nl_nl/productpage.1118022002.html,"Acryl 50%, Polyester 38%, Wol 12%",No material,No New Arrival
MAMA Off-the-shouldertop,"€ 17,99",Zwart,1679519517,https://www2.hm.com/nl_nl/productpage.1129768001.html,"Polyester 93%, Elastaan 7%",Materiaal: Tricot,No New Arrival
"CROPPED UTILITY JACKET
COS","€ 115,00",BEIGE,1679519560,https://www2.hm.com/nl_nl/productpage.1150886002.html,Katoen 100%,No material,New Arrival
Off-the-shouldertop met volants,"€ 19,99",Lichtpaars,1679519605,https://www2.hm.com/nl_nl/productpage.1154639001.html,"Buitenlaag:Polyester 74%, Viscose 23%, Elastaan 3%
Mouwen:Katoen 100%",No material,No New Arrival
Set van 4 no-show slips - Hipster,"€ 17,99",Zwart,1679519648,https://www2.hm.com/nl_nl/productpage.1061773004.html,"Buitenlaag:Polyamide 60%, Elastaan 40%
Voering kruis:Katoen 100%",No material,No New Arrival
Jurk met cutout en geknoopt detail,"€ 25,99",Bright red,1679519693,https://www2.hm.com/nl_nl/productpage.1100164001.html,"Polyester 99%, Elastaan 1%",No material,No New Arrival
Minirok van twill,"€ 19,99",Taupe,1679519736,https://www2.hm.com/nl_nl/productpage.1155287001.html,Katoen 100%,"Materiaal: Katoen, Twill",No New Arrival
MAMA Geribde voedingstop,"€ 17,99",Roomwit,1679519779,https://www2.hm.com/nl_nl/productpage.0977950004.html,"Katoen 95%, Elastaan 5%",Materiaal: Tricot,No New Arrival
MAMA Denim voedingsjurk,"€ 42,99",Denimblauw,1679519822,https://www2.hm.com/nl_nl/productpage.1115929001.html,Katoen 100%,"Materiaal: Katoen, Denim",No New Arrival
"Ruimvallende Iku jeans met hoge taille
Monki","€ 40,00",Blauw,1679519870,https://www2.hm.com/nl_nl/productpage.1096352001.html,Katoen 100%,"Materiaal: Katoen, Denim",No New Arrival
Set van 2 kanten soft-bh‘s,"€ 19,99",Wit/rood,1679519916,https://www2.hm.com/nl_nl/productpage.1099332003.html,"Polyamide 90%, Elastaan 10%",Materiaal: Kant,No New Arrival
"Superzachte relaxte T-shirt jurk
Monki","€ 35,00",Blauw,1679519969,https://www2.hm.com/nl_nl/productpage.1147075002.html,"Modal 72%, Polyester 28%",No material,New Arrival
"Relaxed fit overhemd
& Other Stories","€ 79,00",Lichtgeel,1679520015,https://www2.hm.com/nl_nl/productpage.1120741003.html,Buitenlaag:Katoen 100%,Materiaal: Katoen,No New Arrival
Rok met franje,"€ 39,99",Wit/gestreept,1679520063,https://www2.hm.com/nl_nl/productpage.1154835001.html,Acryl 100%,Materiaal: Tricot,No New Arrival
Jasje met gehaakte look,"€ 59,99",Zwart/geruit,1679520108,https://www2.hm.com/nl_nl/productpage.1159575001.html,"Buitenlaag:Polyester 100%
Voeringen:Polyester 100%",No material,New Arrival
MAMA Super Skinny Jeans,"€ 32,99",Denimblauw,1679520152,https://www2.hm.com/nl_nl/productpage.0946613023.html,"Elastisch boord:Katoen 95%, Elastaan 5%
Buitenlaag:Katoen 91%, Polyester 7%, Elastaan 2%",Materiaal: Denim,No New Arrival
Oversized joggers,"€ 19,99",Donkerbruin,1679520199,https://www2.hm.com/nl_nl/productpage.1110597004.html,"Katoen 59%, Polyester 41%",Materiaal: French Terry,No New Arrival
Set van 5 slips - Brief,"€ 9,99",Beige/zwart/wit,1679520245,https://www2.hm.com/nl_nl/productpage.1084213005.html,"Buitenlaag:Katoen 95%, Elastaan 5%
Voeringen:Katoen 100%",Materiaal: Tricot,No New Arrival
Chino van katoenen twill,"€ 29,99",Zwart,1679520296,https://www2.hm.com/nl_nl/productpage.1084956002.html,"Katoen 98%, Elastaan 2%",No material,No New Arrival
"Korte broek met hoge taille
Monki","€ 20,00",Beige,1679520343,https://www2.hm.com/nl_nl/productpage.0896988013.html,Katoen 100%,Materiaal: Katoen,No New Arrival
Structuurgeweven blazer,"€ 49,99",Zwart,1679520389,https://www2.hm.com/nl_nl/productpage.1112974004.html,"Buitenlaag:Polyester 100%
Voeringen:Polyester 100%",No material,No New Arrival
Badstof short,"€ 14,99",Groen,1679520433,https://www2.hm.com/nl_nl/productpage.1091771001.html,"Buitenlaag:Katoen 80%, Polyester 20%
Voering zak:Katoen 100%",Materiaal: Badstof,No New Arrival
Push-up balconette-bh,"€ 19,99",Zwart,1679520479,https://www2.hm.com/nl_nl/productpage.1110581001.html,"Buitenlaag:Polyamide 88%, Elastaan 12%
Voering cup:Polyester 100%",Materiaal: Kant,No New Arrival
"Top met lage turtleneck en lange mouwen
Monki","€ 18,00",Helderblauw,1679520523,https://www2.hm.com/nl_nl/productpage.0689923151.html,"Katoen 97%, Elastaan 3%",Materiaal: Katoen,No New Arrival
Overhemdjurk van linnenmix,"€ 35,99",Groen/gestreept,1679520568,https://www2.hm.com/nl_nl/productpage.1139038002.html,"Linnen 52%, Katoen 48%",Materiaal: Linnen,New Arrival
2-pack microfibre padded underwired bras,"€ 29,99",Wit/beige,1679520614,https://www2.hm.com/nl_nl/productpage.1140731001.html,"Buitenlaag:Polyamide 85%, Elastaan 15%
Voering zijpand:Polyamide 82%, Elastaan 18%",Materiaal: Tricot,No New Arrival
Katoenen T-shirt,"€ 9,99",Donkergrijs/El soleil,1679520656,https://www2.hm.com/nl_nl/productpage.0979329047.html,Katoen 100%,"Materiaal: Katoen, Tricot",New Arrival
Single-breasted blazer,"€ 49,99",Zwart,1679520703,https://www2.hm.com/nl_nl/productpage.1138560001.html,"Buitenlaag:Polyester 88%, Viscose 10%, Elastaan 2%
Voeringen:Polyester 100%",No material,No New Arrival
Set van 5 tricot slips - Thong,"€ 17,99",Duifblauw/lichtroze,1679520745,https://www2.hm.com/nl_nl/productpage.1082251003.html,"Buitenlaag:Polyamide 85%, Elastaan 15%
Voeringen:Katoen 1%",Materiaal: Tricot,No New Arrival
Lange overslagjurk,"€ 49,99",Zwart,1679520789,https://www2.hm.com/nl_nl/productpage.1123409003.html,"Polyester 65%, Viscose 35%",No material,No New Arrival
Overknee laarzen,"€ 69,99",Zwart,1679520832,https://www2.hm.com/nl_nl/productpage.1115851001.html,"Voeringen:Polyester 100%
Buitenzool:Thermoplastisch rubber 100%
Buitenlaag:Polyester 100%",No material,No New Arrival
Satijnen jurk,"€ 39,99",Cerise,1679520873,https://www2.hm.com/nl_nl/productpage.1145152001.html,"Polyester 97%, Elastaan 3%",Materiaal: Satijn,No New Arrival
Sneakers met structuur,"€ 25,99",Lichtbeige,1679520916,https://www2.hm.com/nl_nl/productpage.1137337001.html,"Buitenzool:Rubber 100%
Bovenkant:Katoen 100%
Voeringen:Katoen 100%
Bovenkant:Polyester 100%
Binnenzool:Katoen 100%
Bovenkant:Polyurethaan 100%",No material,New Arrival
"Sweatshirt van zachte badstof
ARKET","€ 49,00",Grijs gemêleerd,1679520959,https://www2.hm.com/nl_nl/productpage.0849967030.html,Katoen 100%,"Materiaal: Katoen, Tricot",No New Arrival
Gebreide bodyconjurk,"€ 39,99",Donkerbeige,1679521002,https://www2.hm.com/nl_nl/productpage.1122248001.html,"Polyester 54%, Acryl 41%, Wol 5%",No material,No New Arrival
"Oorhangers met meerdere parels
& Other Stories","€ 25,00",Koraal,1679521044,https://www2.hm.com/nl_nl/productpage.1064027002.html,"Buitenlaag:Metaal 60%, Polymethylmethacrylaat 40%",No material,No New Arrival
Overslagjurk met strikbandje,"€ 30,99",Roze/bloemetjes,1679521087,https://www2.hm.com/nl_nl/productpage.1148535005.html,"Buitenlaag:Viscose 88%, Polyamide 12%
Voeringen:Polyester 100%",No material,No New Arrival
"Ronde leren tas
ARKET","€ 179,00",Karamelbruin,1679521130,https://www2.hm.com/nl_nl/productpage.1057633004.html,"Voeringen:Katoen 100%
Bovenkant:Leer 100%
Strap:Leder 100%",Materiaal: Leer,New Arrival
Slim Regular Ankle Jeans,"€ 29,99",Donker denimgrijs,1679521173,https://www2.hm.com/nl_nl/productpage.1075062003.html,"Katoen 99%, Elastaan 1%",Materiaal: Denim,No New Arrival
"Kort bikerjack
Monki","€ 70,00",Zwart,1679521217,https://www2.hm.com/nl_nl/productpage.1123442001.html,"Buitenlaag:Katoen 64%, Polyester 34%, Elastaan 2%
Voeringen:Polyester 100%",No material,No New Arrival
H&M+ Denim short - High waist,"€ 24,99",Wit,1679521259,https://www2.hm.com/nl_nl/productpage.1070396003.html,"Voering zak:Polyester 65%, Katoen 35%
Buitenlaag:Katoen 99%, Elastaan 1%",Materiaal: Denim,No New Arrival
Chiffon jurk met plooitjes,"€ 44,99",Blauw/dessin,1679521305,https://www2.hm.com/nl_nl/productpage.1118949003.html,"Buitenlaag:Polyester 100%
Voeringen:Polyester 100%",Materiaal: Chiffon,No New Arrival
Sportlegging van DryMove™ met zakken,"€ 20,99",Licht kakigroen,1679521350,https://www2.hm.com/nl_nl/productpage.1115511005.html,"Polyester 79%, Elastaan 21%",No material,New Arrival
Ribgebreide broek,"€ 24,99",Taupe,1679521396,https://www2.hm.com/nl_nl/productpage.0996926001.html,"Viscose 50%, Acryl 50%",No material,No New Arrival
Geribde top van modalmix,"€ 10,99",Donkertaupe,1679521437,https://www2.hm.com/nl_nl/productpage.0999727019.html,"Katoen 48%, Modal 47%, Elastaan 5%",Materiaal: Tricot,No New Arrival
Set van 2 tricot tops,"€ 17,99",Wit/zwart,1679521482,https://www2.hm.com/nl_nl/productpage.0824995001.html,"Katoen 95%, Elastaan 5%",Materiaal: Tricot,No New Arrival
Balconettebikinitop,"€ 17,99",Zwart,1679521530,https://www2.hm.com/nl_nl/productpage.0963684006.html,"Buitenlaag:Polyamide 89%, Elastaan 11%
Voering cup:Polyester 100%
Zijpand:Polyester 88%, Elastaan 12%",No material,No New Arrival
Maxirok met dessin,"€ 29,99",Geel/bloemen,1679521573,https://www2.hm.com/nl_nl/productpage.1072288001.html,"Lyocell 53%, Katoen 47%",No material,No New Arrival
"Ballerina's van geplooid leer
& Other Stories","€ 79,00",Zwart,1679521617,https://www2.hm.com/nl_nl/productpage.1036251003.html,"Zool:Rubber 100%
Top:Leder 100%",Materiaal: Leer,Leather
T-shirt van linnen tricot,"€ 19,99",Turkoois,1679521660,https://www2.hm.com/nl_nl/productpage.1052976002.html,Linnen 100%,Materiaal: Linnen,No New Arrival
Capuchonsweater met motief,"€ 29,99",Oudroze/UCLA,1679521708,https://www2.hm.com/nl_nl/productpage.1091235026.html,"Capuchonvoering:Katoen 100%
Buitenlaag:Katoen 80%, Polyester 20%",Materiaal: French Terry,No New Arrival
"Ruimvallende grofgebreide trui
& Other Stories","€ 69,00",Beige/zwart gestreept,1679521753,https://www2.hm.com/nl_nl/productpage.1137640001.html,Buitenlaag:Katoen 100%,Materiaal: Katoen,No New Arrival
"Gebreid vest met knoopsluiting
& Other Stories","€ 49,00",Lichtgroen,1679521798,https://www2.hm.com/nl_nl/productpage.0997397005.html,"Buitenlaag:Katoen 54%, Polyamide 38%, Wol 6%, Elastaan 2%",No material,No New Arrival
Oversized sweater met print,"€ 29,99",Lichtblauw/Pink Floyd,1679521842,https://www2.hm.com/nl_nl/productpage.1127637005.html,"Katoen 50%, Polyester 50%",Materiaal: French Terry,No New Arrival
Pantalon,"€ 32,99",Roze,1679521884,https://www2.hm.com/nl_nl/productpage.1113238003.html,"Voering zak:Polyester 100%
Buitenlaag:Polyester 85%, Viscose 15%",No material,No New Arrival
"Crossbodytas van stevig leer
ARKET","€ 189,00",Groen,1679521927,https://www2.hm.com/nl_nl/productpage.1012998013.html,Leder 100%,Materiaal: Leer,No New Arrival
"Zacht T-shirt
Monki","€ 18,00",Paars,1679521970,https://www2.hm.com/nl_nl/productpage.0952524032.html,"Modal 70%, Polyester 30%",Materiaal: Tricot,No New Arrival
MAMA Slim Ankle Jeans,"€ 39,99",Roomwit,1679522011,https://www2.hm.com/nl_nl/productpage.1084611009.html,"Taille:Katoen 95%, Elastaan 5%
Buitenlaag:Katoen 100%",Materiaal: Denim,No New Arrival
Seamless geribd sportshirt,"€ 24,99",Donkerrood,1679522054,https://www2.hm.com/nl_nl/productpage.0886737012.html,Polyamide 100%,No material,No New Arrival
Jurk met strikceintuur,"€ 39,99",Roze,1679522095,https://www2.hm.com/nl_nl/productpage.1083784001.html,Katoen 100%,Materiaal: Katoen,No New Arrival
